id_contrat,id_producteur,date_debut,date_fin,type,remuneration
3866,187,2010-6-18,2015-9-11,CDD,95000
3867,52,2010-4-11,2021-2-12,CDD,95000
3868,52,2010-7-12,2017-2-1,CDD,95000
3869,15,2011-1-12,2025-9-11,CDD,95000
3870,151,2010-12-21,2012-2-9,CDD,95000
3871,185,2011-7-5,2023-7-25,CDD,95000
3872,10,2011-12-7,2014-1-6,CDD,95000
3873,169,2011-2-4,2013-10-8,CDD,95000
3874,118,2011-3-14,2015-9-7,CDD,95000
3875,130,2010-11-24,2017-5-12,CDD,95000
3876,190,2011-1-17,2019-8-26,CDD,95000
3877,150,2010-12-7,2021-5-28,CDD,95000
3878,157,2011-8-5,2014-2-5,CDD,95000
3879,104,2010-4-5,2024-8-7,CDD,95000
3880,95,2011-1-11,2025-6-13,CDD,95000
3881,6,2011-1-23,2025-7-9,CDD,95000
3882,184,2010-9-14,2022-3-15,CDD,95000
3883,112,2011-7-14,2019-5-23,CDD,95000
3884,10,2010-8-5,2013-1-2,CDD,95000
3885,144,2011-10-11,2015-6-17,CDD,95000
3886,155,2011-9-22,2019-4-8,CDD,95000
3887,87,2010-1-15,2017-4-26,CDD,95000
3888,16,2010-12-3,2015-6-11,CDD,95000
3889,43,2010-10-15,2015-5-23,CDD,95000
3890,123,2011-8-10,2021-11-5,CDD,95000
3891,46,2010-12-27,2019-3-22,CDD,95000
3892,26,2010-10-8,2017-7-18,CDD,95000
3893,124,2010-6-22,2022-7-3,CDD,95000
3894,128,2011-5-2,2019-8-28,CDD,95000
3895,79,2011-2-21,2015-8-1,CDD,95000
3896,190,2011-6-17,2025-8-17,CDD,95000
3897,88,2010-10-24,2023-6-8,CDD,95000
3898,78,2010-1-1,2023-12-26,CDD,95000
3899,142,2010-11-14,2013-3-8,CDD,95000
3900,85,2010-6-19,2020-1-15,CDD,95000
3901,58,2010-5-28,2016-12-12,CDD,95000
3902,51,2011-6-14,2014-4-13,CDD,95000
3903,81,2011-7-3,2025-6-3,CDD,95000
3904,14,2010-4-13,2025-1-7,CDD,95000
3905,45,2011-3-11,2014-2-15,CDD,95000
3906,59,2010-5-26,2014-6-17,CDD,95000
3907,93,2010-12-17,2021-1-5,CDD,95000
3908,68,2010-7-18,2019-3-24,CDD,95000
3909,78,2011-1-5,2024-10-21,CDD,95000
3910,140,2011-12-17,2021-6-11,CDD,95000
3911,45,2011-7-3,2025-5-1,CDD,95000
3912,185,2010-6-13,2018-10-25,CDD,95000
3913,157,2010-12-7,2019-1-3,CDD,95000
3914,132,2011-10-27,2013-7-3,CDD,95000
3915,134,2010-12-28,2025-2-14,CDD,95000
3916,7,2011-9-25,2014-3-7,CDD,95000
3917,171,2010-5-5,2021-2-28,CDD,95000
3918,129,2010-7-24,2013-8-16,CDD,95000
3919,31,2011-6-22,2013-1-14,CDD,95000
3920,118,2010-5-18,2020-10-3,CDD,95000
3921,55,2010-11-11,2023-9-12,CDD,95000
3922,51,2010-4-13,2016-8-1,CDD,95000
3923,187,2010-9-22,2025-4-4,CDD,95000
3924,36,2011-8-4,2015-9-9,CDD,95000
3925,10,2011-4-22,2025-6-16,CDD,95000
3926,195,2011-7-20,2021-2-26,CDD,95000
3927,29,2011-11-26,2022-8-8,CDD,95000
3928,109,2010-10-28,2019-4-13,CDD,95000
3929,77,2011-2-21,2015-1-20,CDD,95000
3930,52,2011-7-19,2013-12-24,CDD,95000
3931,109,2010-12-23,2013-9-14,CDD,95000
3932,183,2011-3-25,2015-12-17,CDD,95000
3933,71,2010-1-16,2022-6-17,CDD,95000
3934,183,2010-6-25,2023-5-9,CDD,95000
3935,26,2011-1-6,2017-6-25,CDD,95000
3936,84,2011-3-3,2024-4-5,CDD,95000
3937,198,2010-6-18,2019-1-6,CDD,95000
3938,52,2011-3-23,2022-8-16,CDD,95000
3939,45,2011-9-8,2024-1-8,CDD,95000
3940,61,2011-1-16,2017-5-17,CDD,95000
3941,43,2010-7-17,2012-2-3,CDD,95000
3942,102,2010-1-9,2020-11-3,CDD,95000
3943,36,2011-11-22,2018-12-5,CDD,95000
3944,75,2011-9-26,2020-5-11,CDD,95000
3945,153,2010-11-27,2023-1-1,CDD,95000
3946,4,2010-2-23,2014-3-13,CDD,95000
3947,13,2010-1-14,2012-11-18,CDD,95000
3948,7,2010-6-15,2013-4-24,CDD,95000
3949,8,2011-8-2,2020-10-23,CDD,95000
3950,195,2010-4-1,2024-8-26,CDD,95000
3951,171,2011-2-9,2016-4-1,CDD,95000
3952,43,2010-12-21,2021-11-9,CDD,95000
3953,35,2010-10-18,2020-8-18,CDD,95000
3954,179,2010-6-18,2020-12-7,CDD,95000
3955,140,2010-8-2,2017-6-15,CDD,95000
3956,60,2010-1-15,2019-8-16,CDD,95000
3957,32,2011-9-18,2025-8-7,CDD,95000
3958,188,2011-11-23,2021-6-9,CDD,95000
3959,153,2010-3-6,2012-11-10,CDD,95000
3960,160,2011-7-13,2016-1-20,CDD,95000
3961,28,2010-8-10,2023-6-18,CDD,95000
3962,139,2011-4-21,2012-11-21,CDD,95000
3963,198,2010-10-23,2018-4-1,CDD,95000
3964,42,2010-7-11,2022-9-16,CDD,95000
3965,66,2011-4-10,2015-3-12,CDD,95000
3966,47,2011-7-27,2025-8-4,CDD,95000
3967,104,2010-3-4,2019-11-6,CDD,95000
3968,51,2010-3-21,2025-4-14,CDD,95000
3969,97,2010-3-21,2015-2-27,CDD,95000
3970,124,2010-5-22,2015-12-24,CDD,95000
3971,148,2010-11-1,2018-6-14,CDD,95000
3972,181,2011-4-10,2014-2-11,CDD,95000
3973,188,2011-10-27,2019-10-26,CDD,95000
3974,177,2011-7-25,2021-11-4,CDD,95000
3975,194,2010-2-21,2017-5-2,CDD,95000
3976,91,2010-2-16,2022-7-5,CDD,95000
3977,180,2011-3-2,2012-12-13,CDD,95000
3978,56,2010-8-26,2016-4-23,CDD,95000
3979,92,2010-8-11,2012-5-14,CDD,95000
3980,175,2010-3-16,2013-4-28,CDD,95000
3981,16,2011-7-21,2017-12-20,CDD,95000
3982,125,2010-10-17,2022-10-6,CDD,95000
3983,129,2011-4-23,2019-11-10,CDD,95000
3984,51,2010-10-4,2023-1-13,CDD,95000
3985,184,2011-2-15,2021-10-21,CDD,95000
3986,79,2011-6-14,2022-7-6,CDD,95000
3987,93,2011-11-6,2018-10-27,CDD,95000
3988,112,2010-2-20,2016-11-18,CDD,95000
3989,57,2010-11-4,2020-4-9,CDD,95000
3990,157,2010-11-21,2017-7-1,CDD,95000
3991,125,2011-9-24,2023-4-16,CDD,95000
3992,9,2011-12-3,2023-10-21,CDD,95000
3993,155,2010-2-16,2016-7-12,CDD,95000
3994,44,2011-5-28,2016-3-22,CDD,95000
3995,41,2011-4-10,2016-9-17,CDD,95000
3996,31,2010-6-25,2014-8-17,CDD,95000
3997,3,2011-8-22,2016-3-22,CDD,95000
3998,80,2010-6-3,2021-7-10,CDD,95000
3999,179,2010-3-8,2025-6-14,CDD,95000
4000,138,2011-10-20,2018-12-8,CDD,95000
4001,139,2010-11-5,2022-5-28,CDD,95000
4002,88,2011-6-22,2021-2-25,CDD,95000
4003,149,2011-10-5,2019-2-27,CDD,95000
4004,48,2010-4-16,2020-12-12,CDD,95000
4005,66,2011-10-19,2013-3-18,CDD,95000
4006,122,2010-11-19,2021-5-15,CDD,95000
4007,55,2010-6-19,2025-8-17,CDD,95000
4008,22,2011-4-23,2013-11-2,CDD,95000
4009,65,2010-7-13,2022-8-10,CDD,95000
4010,127,2011-1-19,2014-4-26,CDD,95000
4011,164,2010-3-2,2025-2-25,CDD,95000
4012,175,2010-1-12,2013-4-3,CDD,95000
4013,192,2011-10-21,2020-4-5,CDD,95000
4014,90,2011-12-16,2015-8-4,CDD,95000
4015,94,2010-1-22,2013-12-1,CDD,95000
4016,45,2011-9-14,2020-2-1,CDD,95000
4017,68,2010-1-7,2014-5-6,CDD,95000
4018,190,2011-3-8,2012-8-25,CDD,95000
4019,27,2011-1-8,2024-9-19,CDD,95000
4020,105,2010-5-22,2014-9-20,CDD,95000
4021,185,2011-1-10,2016-8-21,CDD,95000
4022,189,2010-3-23,2022-12-26,CDD,95000
4023,77,2011-7-23,2024-10-23,CDD,95000
4024,145,2010-7-22,2021-1-14,CDD,95000
4025,129,2010-8-25,2014-7-2,CDD,95000
4026,62,2010-8-18,2023-10-13,CDD,95000
4027,147,2010-10-26,2024-11-14,CDD,95000
4028,144,2011-6-18,2020-3-15,CDD,95000
4029,185,2011-2-18,2012-5-8,CDD,95000
4030,29,2011-11-13,2025-10-7,CDD,95000
4031,36,2011-10-6,2013-4-26,CDD,95000
4032,128,2010-6-8,2022-12-21,CDD,95000
4033,62,2011-10-6,2016-6-15,CDD,95000
4034,74,2010-3-17,2024-10-7,CDD,95000
4035,103,2010-10-20,2018-8-8,CDD,95000
4036,172,2010-4-19,2016-7-10,CDD,95000
4037,109,2011-9-4,2024-9-14,CDD,95000
4038,42,2010-2-11,2020-2-14,CDD,95000
4039,165,2011-5-12,2016-3-4,CDD,95000
4040,133,2011-11-4,2012-12-27,CDD,95000
4041,35,2010-5-24,2014-6-2,CDD,95000
4042,96,2011-4-2,2023-1-2,CDD,95000
4043,42,2011-7-10,2012-1-19,CDD,95000
4044,148,2010-2-17,2013-7-15,CDD,95000
4045,161,2011-3-3,2014-5-14,CDD,95000
4046,190,2011-9-23,2023-12-9,CDD,95000
4047,62,2011-7-20,2021-5-9,CDD,95000
4048,186,2011-4-12,2014-6-13,CDD,95000
4049,144,2010-11-1,2025-8-22,CDD,95000
4050,156,2010-10-26,2012-8-16,CDD,95000
4051,33,2010-7-7,2018-1-20,CDD,95000
4052,109,2010-1-16,2023-11-19,CDD,95000
4053,31,2010-6-18,2012-3-9,CDD,95000
4054,116,2010-3-14,2021-7-13,CDD,95000
4055,60,2011-4-22,2023-9-10,CDD,95000
4056,34,2011-11-18,2012-3-19,CDD,95000
4057,155,2010-10-25,2024-6-1,CDD,95000
4058,198,2010-3-9,2019-11-21,CDD,95000
4059,18,2010-6-8,2012-10-25,CDD,95000
4060,125,2011-2-22,2012-6-19,CDD,95000
4061,129,2010-9-15,2012-2-19,CDD,95000
4062,187,2010-1-15,2012-11-13,CDD,95000
4063,44,2010-11-8,2015-5-18,CDD,95000
4064,105,2010-7-22,2014-2-21,CDD,95000
4065,85,2010-4-19,2017-5-26,CDD,95000
4066,72,2010-9-13,2018-4-28,CDD,95000
4067,192,2011-11-14,2014-4-5,CDD,95000
4068,61,2011-4-7,2013-8-9,CDD,95000
4069,187,2010-6-23,2025-3-2,CDD,95000
4070,71,2011-8-13,2024-4-14,CDD,95000
4071,133,2011-6-24,2022-12-18,CDD,95000
4072,192,2011-4-20,2020-3-10,CDD,95000
4073,77,2010-12-16,2019-5-16,CDD,95000
4074,118,2010-8-15,2014-7-27,CDD,95000
4075,61,2010-4-24,2020-2-7,CDD,95000
4076,173,2010-4-18,2022-3-25,CDD,95000
4077,1,2010-6-20,2021-5-7,CDD,95000
4078,131,2011-12-18,2024-2-25,CDD,95000
4079,110,2010-9-9,2015-1-17,CDD,95000
4080,154,2011-3-9,2020-9-21,CDD,95000
4081,102,2010-8-1,2015-6-14,CDD,95000
4082,122,2011-5-3,2025-3-28,CDD,95000
4083,188,2010-9-1,2025-6-19,CDD,95000
4084,123,2010-10-18,2024-1-16,CDD,95000
4085,36,2010-2-27,2019-2-18,CDD,95000
4086,1,2010-6-21,2017-11-8,CDD,95000
4087,187,2011-5-11,2024-11-5,CDD,95000
4088,63,2011-4-26,2020-9-3,CDD,95000
4089,68,2010-4-23,2020-6-3,CDD,95000
4090,26,2010-1-27,2017-2-3,CDD,95000
4091,151,2011-12-5,2021-4-20,CDD,95000
4092,81,2011-11-1,2020-1-12,CDD,95000
4093,106,2010-9-24,2014-6-12,CDD,95000
4094,49,2010-3-13,2021-2-7,CDD,95000
4095,149,2011-7-3,2017-12-24,CDD,95000
4096,141,2010-2-23,2019-5-12,CDD,95000
4097,18,2011-8-16,2025-6-23,CDD,95000
4098,115,2011-1-13,2017-12-16,CDD,95000
4099,109,2010-4-22,2022-7-16,CDD,95000
4100,92,2011-4-1,2021-1-26,CDD,95000
4101,106,2010-8-25,2025-2-23,CDD,95000
4102,158,2010-2-17,2012-8-14,CDD,95000
4103,57,2011-5-20,2012-7-9,CDD,95000
4104,61,2010-1-10,2022-7-11,CDD,95000
4105,18,2010-2-4,2013-4-18,CDD,95000
4106,92,2011-2-7,2025-7-22,CDD,95000
4107,171,2011-1-19,2021-3-11,CDD,95000
4108,115,2010-8-2,2018-7-16,CDD,95000
4109,95,2010-12-26,2025-5-2,CDD,95000
4110,55,2011-10-6,2016-3-15,CDD,95000
4111,195,2011-10-20,2018-4-20,CDD,95000
4112,169,2010-6-15,2014-5-13,CDD,95000
4113,34,2011-7-10,2024-11-27,CDD,95000
4114,171,2010-5-1,2017-2-12,CDD,95000
4115,122,2011-5-23,2024-11-13,CDD,95000
4116,10,2011-1-9,2018-3-14,CDD,95000
4117,73,2011-1-6,2014-4-24,CDD,95000
4118,52,2010-3-10,2016-11-7,CDD,95000
4119,117,2011-11-5,2022-12-4,CDD,95000
4120,184,2011-4-2,2023-9-27,CDD,95000
4121,4,2011-2-5,2015-2-27,CDD,95000
4122,186,2010-10-7,2019-11-23,CDD,95000
4123,82,2010-4-27,2012-9-26,CDD,95000
4124,130,2011-5-26,2023-5-12,CDD,95000
4125,162,2011-8-17,2018-9-26,CDD,95000
4126,114,2010-10-16,2018-2-17,CDD,95000
4127,96,2011-10-5,2019-7-28,CDD,95000
4128,160,2011-8-9,2025-5-21,CDD,95000
4129,154,2011-3-3,2021-2-14,CDD,95000
4130,104,2010-5-20,2019-9-3,CDD,95000
4131,192,2010-12-19,2025-2-14,CDD,95000
4132,73,2010-4-7,2013-4-6,CDD,95000
4133,162,2011-5-26,2019-4-18,CDD,95000
4134,145,2011-9-9,2014-6-13,CDD,95000
4135,124,2010-12-15,2022-4-26,CDD,95000
4136,122,2010-6-21,2018-5-28,CDD,95000
4137,189,2010-10-24,2015-8-18,CDD,95000
4138,114,2010-6-4,2017-11-2,CDD,95000
4139,111,2011-8-7,2015-7-1,CDD,95000
4140,5,2010-1-22,2021-7-19,CDD,95000
4141,138,2011-2-7,2016-2-8,CDD,95000
4142,32,2011-9-16,2019-4-10,CDD,95000
4143,86,2011-5-2,2022-4-12,CDD,95000
4144,88,2010-12-25,2014-10-6,CDD,95000
4145,116,2011-1-28,2022-10-5,CDD,95000
4146,32,2010-10-20,2021-8-20,CDD,95000
4147,140,2011-4-24,2019-8-15,CDD,95000
4148,67,2011-11-20,2023-3-19,CDD,95000
4149,167,2011-8-12,2018-5-13,CDD,95000
4150,88,2011-3-9,2018-8-7,CDD,95000
4151,102,2010-9-24,2020-4-2,CDD,95000
4152,196,2010-7-7,2017-9-2,CDD,95000
4153,97,2010-2-15,2024-3-15,CDD,95000
4154,100,2010-10-27,2023-8-25,CDD,95000
4155,132,2011-5-4,2017-10-8,CDD,95000
4156,68,2010-9-13,2018-2-24,CDD,95000
4157,187,2010-6-25,2025-11-14,CDD,95000
4158,113,2011-2-23,2016-2-25,CDD,95000
4159,9,2010-2-18,2014-6-20,CDD,95000
4160,178,2011-2-26,2023-3-20,CDD,95000
4161,135,2011-4-8,2017-7-1,CDD,95000
4162,103,2010-5-12,2022-7-25,CDD,95000
4163,122,2011-1-7,2021-11-25,CDD,95000
4164,179,2010-12-23,2012-3-23,CDD,95000
4165,67,2010-8-13,2019-6-25,CDD,95000
4166,156,2010-6-26,2023-10-8,CDD,95000
4167,42,2010-1-18,2015-12-20,CDD,95000
4168,3,2010-6-6,2022-5-24,CDD,95000
4169,128,2011-2-18,2022-1-7,CDD,95000
4170,144,2011-10-16,2025-5-2,CDD,95000
4171,34,2010-4-27,2022-2-18,CDD,95000
4172,167,2011-11-10,2017-4-5,CDD,95000
4173,58,2011-7-22,2021-9-13,CDD,95000
4174,151,2010-10-9,2014-12-20,CDD,95000
4175,195,2010-12-14,2025-2-22,CDD,95000
4176,105,2011-1-21,2019-10-12,CDD,95000
4177,19,2010-7-17,2021-8-2,CDD,95000
4178,14,2010-7-27,2024-1-6,CDD,95000
4179,177,2011-9-7,2024-5-7,CDD,95000
4180,135,2010-12-6,2013-3-5,CDD,95000
4181,114,2010-11-19,2020-8-24,CDD,95000
4182,39,2010-1-3,2019-9-25,CDD,95000
4183,37,2010-2-8,2014-10-25,CDD,95000
4184,12,2011-3-16,2018-5-9,CDD,95000
4185,169,2011-5-15,2015-5-14,CDD,95000
4186,93,2010-12-27,2017-1-28,CDD,95000
4187,187,2011-4-14,2012-5-6,CDD,95000
4188,117,2011-3-21,2020-8-8,CDD,95000
4189,59,2010-4-4,2017-8-19,CDD,95000
4190,33,2011-2-23,2023-7-23,CDD,95000
4191,7,2010-4-18,2020-2-13,CDD,95000
4192,27,2010-9-15,2012-1-14,CDD,95000
4193,47,2010-8-15,2013-4-11,CDD,95000
4194,77,2011-2-22,2015-8-2,CDD,95000
4195,86,2010-1-16,2018-11-11,CDD,95000
4196,106,2010-5-24,2013-6-16,CDD,95000
4197,72,2010-9-9,2024-9-6,CDD,95000
4198,101,2010-8-17,2012-9-16,CDD,95000
4199,18,2011-10-6,2013-2-23,CDD,95000
4200,12,2011-2-25,2022-6-15,CDD,95000
4201,140,2011-5-25,2020-11-5,CDD,95000
4202,183,2010-1-25,2013-2-17,CDD,95000
4203,102,2011-2-6,2019-12-4,CDD,95000
4204,74,2011-2-20,2019-4-3,CDD,95000
4205,90,2010-7-24,2022-7-13,CDD,95000
4206,156,2011-1-4,2025-6-4,CDD,95000
4207,6,2011-2-23,2019-4-25,CDD,95000
4208,195,2010-4-5,2020-6-1,CDD,95000
4209,149,2010-3-23,2025-1-21,CDD,95000
4210,142,2011-2-24,2013-9-16,CDD,95000
4211,154,2010-3-8,2020-9-17,CDD,95000
4212,96,2010-2-10,2016-2-20,CDD,95000
4213,95,2010-2-6,2025-4-1,CDD,95000
4214,83,2010-10-23,2022-10-3,CDD,95000
4215,79,2010-8-23,2016-4-9,CDD,95000
4216,8,2010-1-14,2020-8-14,CDD,95000
4217,9,2010-7-25,2025-9-6,CDD,95000
4218,153,2010-7-15,2020-8-23,CDD,95000
4219,17,2010-12-13,2013-5-20,CDD,95000
4220,144,2011-9-18,2023-10-7,CDD,95000
4221,144,2011-4-1,2018-5-5,CDD,95000
4222,131,2011-5-2,2016-5-8,CDD,95000
4223,82,2011-6-5,2024-4-11,CDD,95000
4224,31,2011-3-12,2016-7-20,CDD,95000
4225,94,2011-9-12,2012-9-15,CDD,95000
4226,112,2010-4-26,2012-10-23,CDD,95000
4227,149,2010-10-2,2024-6-4,CDD,95000
4228,41,2011-2-17,2024-12-7,CDD,95000
4229,45,2011-6-23,2022-11-1,CDD,95000
4230,149,2011-6-12,2022-11-17,CDD,95000
4231,37,2011-12-22,2024-6-15,CDD,95000
4232,104,2010-9-12,2014-10-15,CDD,95000
4233,26,2010-8-14,2019-4-5,CDD,95000
4234,194,2010-10-9,2021-6-16,CDD,95000
4235,86,2011-12-9,2024-10-18,CDD,95000
4236,175,2011-4-17,2022-12-17,CDD,95000
4237,61,2010-2-3,2017-1-10,CDD,95000
4238,46,2011-2-23,2022-5-22,CDD,95000
4239,161,2011-10-26,2016-5-19,CDD,95000
4240,39,2011-5-27,2015-7-6,CDD,95000
4241,156,2010-7-8,2013-6-25,CDD,95000
4242,150,2011-5-28,2019-8-19,CDD,95000
4243,106,2011-4-28,2017-2-19,CDD,95000
4244,173,2011-2-15,2022-2-13,CDD,95000
4245,157,2010-2-18,2017-8-22,CDD,95000
4246,61,2010-1-27,2016-11-21,CDD,95000
4247,192,2010-2-4,2025-1-18,CDD,95000
4248,34,2010-12-10,2012-9-16,CDD,95000
4249,121,2010-6-11,2023-12-8,CDD,95000
4250,135,2011-3-22,2015-10-3,CDD,95000
4251,38,2010-6-14,2021-12-14,CDD,95000
4252,74,2010-7-16,2013-4-7,CDD,95000
4253,15,2011-7-22,2017-5-13,CDD,95000
4254,84,2011-8-12,2021-11-15,CDD,95000
4255,187,2010-11-23,2020-8-26,CDD,95000
4256,134,2011-6-16,2019-2-9,CDD,95000
4257,146,2011-8-21,2012-9-8,CDD,95000
4258,58,2011-3-26,2019-1-13,CDD,95000
4259,26,2011-5-21,2022-10-23,CDD,95000
4260,19,2011-5-16,2015-3-7,CDD,95000
4261,91,2011-9-15,2015-11-17,CDD,95000
4262,184,2010-7-7,2025-7-27,CDD,95000
4263,172,2011-8-4,2017-9-21,CDD,95000
4264,161,2011-11-16,2012-5-26,CDD,95000
4265,93,2011-5-2,2021-7-17,CDD,95000
4266,171,2011-12-27,2015-2-23,CDD,95000
4267,66,2011-10-28,2023-1-24,CDD,95000
4268,116,2010-8-3,2012-5-4,CDD,95000
4269,93,2010-3-25,2022-10-18,CDD,95000
4270,115,2011-6-17,2013-10-14,CDD,95000
4271,87,2011-6-21,2020-11-8,CDD,95000
4272,111,2011-4-27,2018-4-27,CDD,95000
4273,42,2010-12-2,2014-9-27,CDD,95000
4274,5,2010-5-11,2015-1-10,CDD,95000
4275,6,2011-10-22,2019-9-17,CDD,95000
4276,69,2010-7-21,2016-9-17,CDD,95000
4277,69,2011-6-3,2016-11-19,CDD,95000
4278,101,2011-12-7,2024-3-1,CDD,95000
4279,130,2011-8-1,2020-4-17,CDD,95000
4280,12,2011-10-18,2023-2-20,CDD,95000
4281,118,2010-1-26,2024-8-27,CDD,95000
4282,64,2010-1-5,2014-10-8,CDD,95000
4283,5,2011-5-16,2025-4-13,CDD,95000
4284,130,2011-10-14,2021-8-7,CDD,95000
4285,92,2010-1-8,2019-11-11,CDD,95000
4286,149,2010-4-27,2016-2-25,CDD,95000
4287,41,2011-3-7,2016-8-13,CDD,95000
4288,118,2011-6-8,2015-12-23,CDD,95000
4289,180,2011-1-20,2022-10-22,CDD,95000
4290,62,2010-10-6,2015-2-16,CDD,95000
4291,7,2011-2-19,2012-8-10,CDD,95000
4292,199,2010-7-3,2017-12-22,CDD,95000
4293,179,2011-8-7,2013-2-2,CDD,95000
4294,165,2011-12-4,2022-7-27,CDD,95000
4295,114,2011-8-9,2019-10-8,CDD,95000
4296,30,2011-8-9,2023-2-25,CDD,95000
4297,78,2011-11-11,2019-5-21,CDD,95000
4298,128,2010-9-27,2024-1-8,CDD,95000
4299,26,2011-6-22,2017-7-12,CDD,95000
4300,194,2010-8-22,2017-1-8,CDD,95000
4301,25,2010-6-14,2017-8-22,CDD,95000
4302,73,2010-2-27,2025-5-28,CDD,95000
4303,78,2011-12-27,2023-11-28,CDD,95000
4304,189,2010-12-23,2024-1-5,CDD,95000
4305,149,2010-7-20,2023-3-26,CDD,95000
4306,91,2011-9-17,2020-8-21,CDD,95000
4307,103,2010-9-28,2018-10-8,CDD,95000
4308,141,2010-4-17,2025-12-15,CDD,95000
4309,24,2010-4-25,2015-4-10,CDD,95000
4310,35,2011-9-28,2025-3-14,CDD,95000
4311,61,2011-6-26,2018-11-2,CDD,95000
4312,100,2010-6-20,2024-3-11,CDD,95000
4313,175,2010-2-7,2020-5-24,CDD,95000
4314,145,2010-12-8,2012-12-27,CDD,95000
4315,21,2010-3-14,2012-11-23,CDD,95000
4316,194,2010-1-16,2013-3-2,CDD,95000
4317,89,2010-5-1,2025-4-10,CDD,95000
4318,84,2010-2-5,2024-5-24,CDD,95000
4319,89,2010-9-17,2020-8-4,CDD,95000
4320,19,2011-2-2,2024-9-15,CDD,95000
4321,32,2011-9-8,2023-11-27,CDD,95000
4322,58,2011-12-12,2023-8-15,CDD,95000
4323,137,2010-3-19,2019-2-12,CDD,95000
4324,173,2010-12-15,2019-5-6,CDD,95000
4325,81,2011-12-28,2018-9-3,CDD,95000
4326,168,2010-8-17,2012-5-1,CDD,95000
4327,131,2011-11-12,2019-3-9,CDD,95000
4328,67,2011-2-8,2024-5-6,CDD,95000
4329,106,2010-8-27,2012-2-2,CDD,95000
4330,125,2010-7-5,2023-2-25,CDD,95000
4331,20,2011-6-5,2012-11-18,CDD,95000
4332,105,2011-10-8,2017-2-8,CDD,95000
4333,126,2010-3-13,2024-10-17,CDD,95000
4334,171,2010-10-24,2019-9-12,CDD,95000
4335,140,2010-12-23,2019-3-10,CDD,95000
4336,41,2010-4-16,2020-10-16,CDD,95000
4337,92,2010-9-26,2012-6-5,CDD,95000
4338,7,2011-12-14,2015-7-15,CDD,95000
4339,91,2011-6-3,2020-3-11,CDD,95000
4340,145,2010-5-14,2020-5-12,CDD,95000
4341,143,2011-4-12,2016-5-5,CDD,95000
4342,84,2010-9-27,2013-2-17,CDD,95000
4343,57,2010-11-20,2017-1-10,CDD,95000
4344,59,2010-9-13,2021-4-24,CDD,95000
4345,140,2010-8-3,2022-5-24,CDD,95000
4346,58,2011-2-14,2016-7-19,CDD,95000
4347,131,2011-11-17,2018-9-20,CDD,95000
4348,22,2011-5-21,2024-11-20,CDD,95000
4349,73,2011-8-4,2022-6-17,CDD,95000
4350,177,2010-11-24,2012-4-11,CDD,95000
4351,69,2010-10-2,2013-8-13,CDD,95000
4352,141,2011-9-21,2015-5-22,CDD,95000
4353,15,2011-10-13,2024-4-15,CDD,95000
4354,133,2010-6-27,2025-12-14,CDD,95000
4355,4,2011-8-25,2023-3-21,CDD,95000
4356,137,2010-8-4,2017-8-15,CDD,95000
4357,100,2010-12-25,2017-3-19,CDD,95000
4358,78,2011-12-15,2024-1-27,CDD,95000
4359,78,2011-9-1,2016-3-16,CDD,95000
4360,84,2010-8-4,2016-12-7,CDD,95000
4361,12,2010-9-9,2017-5-18,CDD,95000
4362,114,2010-3-3,2016-2-25,CDD,95000
4363,64,2011-4-21,2013-3-22,CDD,95000
4364,104,2010-8-14,2018-9-28,CDD,95000
4365,51,2010-1-5,2022-12-11,CDD,95000
4366,42,2011-7-17,2016-7-12,CDD,95000
4367,145,2010-9-19,2022-5-2,CDD,95000
4368,109,2011-11-18,2012-12-12,CDD,95000
4369,189,2010-12-27,2023-12-5,CDD,95000
4370,117,2011-12-7,2023-7-24,CDD,95000
4371,15,2011-12-25,2017-1-3,CDD,95000
4372,189,2010-5-2,2024-10-14,CDD,95000
4373,172,2010-10-15,2020-5-19,CDD,95000
4374,6,2010-5-7,2020-1-21,CDD,95000
4375,1,2011-3-24,2024-7-6,CDD,95000
4376,100,2010-3-2,2013-2-3,CDD,95000
4377,90,2011-11-7,2012-10-14,CDD,95000
4378,153,2010-12-1,2023-3-8,CDD,95000
4379,60,2011-8-3,2019-5-13,CDD,95000
4380,103,2011-2-1,2021-8-16,CDD,95000
4381,160,2010-9-13,2025-9-6,CDD,95000
4382,125,2011-3-13,2014-9-22,CDD,95000
4383,164,2011-11-10,2014-9-2,CDD,95000
4384,38,2011-5-20,2021-12-24,CDD,95000
4385,22,2011-3-2,2025-8-18,CDD,95000
4386,162,2010-9-27,2025-12-1,CDD,95000
4387,38,2011-7-13,2014-4-1,CDD,95000
4388,142,2010-4-17,2012-9-22,CDD,95000
4389,131,2010-6-16,2019-4-10,CDD,95000
4390,56,2011-1-15,2021-11-24,CDD,95000
4391,13,2011-4-14,2018-3-23,CDD,95000
4392,150,2010-3-1,2017-12-26,CDD,95000
4393,93,2010-5-19,2019-3-15,CDD,95000
4394,156,2011-8-14,2016-5-11,CDD,95000
4395,19,2011-6-9,2016-4-27,CDD,95000
4396,126,2011-2-23,2013-6-21,CDD,95000
4397,156,2010-9-28,2023-11-5,CDD,95000
4398,157,2011-1-3,2012-3-13,CDD,95000
4399,79,2011-3-8,2014-9-11,CDD,95000
4400,148,2010-11-5,2016-1-7,CDD,95000
4401,51,2011-10-9,2014-7-6,CDD,95000
4402,43,2011-12-20,2025-11-22,CDD,95000
