id_demmande,id_agent,role_com,sexe,taille,poids,date_debut,date_fin
2670,143,superhero,M,1.9499410518082492,114.8797070827489,2021-7-19,2022-2-24
2671,32,gentil,M,1.9481003818624592,93.29735457540093,2021-2-4,2022-8-27
2672,22,mechant,F,1.6479246447563103,55.5319453533428,2021-12-27,2022-9-7
2673,121,superhero,F,1.651953350935649,46.542734596138814,2021-10-25,2022-5-17
2674,161,mechant,M,1.6689472845288686,123.71096990777903,2021-10-16,2022-9-21
2675,190,mechant,M,1.8084869934371932,87.27927216645685,2021-3-27,2022-10-4
2676,35,superhero,M,1.6345178207196815,116.6914536757408,2021-11-17,2022-10-27
2677,144,mechant,F,1.7221962595088063,50.135079596980134,2021-12-21,2022-1-25
2678,133,gentil,M,1.701182126408571,102.2946030446348,2021-6-23,2022-12-20
2679,13,mechant,F,1.7560270575754535,46.80242908099395,2021-2-9,2022-7-12
2680,79,gentil,M,1.9382896799841034,105.19063013851087,2021-1-4,2022-8-1
2681,147,superhero,F,1.9741627723423563,72.15020732522626,2021-9-5,2022-12-2
2682,51,gentil,F,1.6657177359185835,76.22261764364211,2021-4-21,2022-1-10
2683,68,gentil,M,1.533683608562882,106.28235813985509,2021-10-23,2022-7-11
2684,185,gentil,F,1.7383364085314745,79.35034522810184,2021-9-19,2022-12-13
2685,62,gentil,M,2.1193697492346164,123.29337113017056,2021-11-6,2022-1-20
2686,79,superhero,M,1.877204223902026,97.4891148529723,2021-3-22,2022-12-21
2687,23,gentil,M,2.1716623854565142,78.12926672400786,2021-5-22,2022-8-1
2688,45,superhero,M,1.9217805436006468,88.21574037335998,2021-1-22,2022-9-6
2689,54,mechant,M,2.1646114730164197,100.82201127580461,2021-8-16,2022-11-22
2690,104,superhero,F,1.6934981931107282,70.93829693486649,2021-6-19,2022-10-13
2691,79,mechant,M,1.6836297986860584,83.54566816162006,2021-8-23,2022-9-12
2692,174,mechant,M,2.02916841774361,108.43514242440119,2021-12-2,2022-7-13
2693,110,gentil,M,1.5088339307563603,122.08940445925845,2021-9-22,2022-12-23
2694,180,mechant,F,1.576430985173049,60.996926413336475,2021-1-5,2022-4-25
2695,194,superhero,F,1.6676175057289209,99.00889054069772,2021-12-3,2022-5-19
2696,199,mechant,M,1.6496609848471206,73.90254540765838,2021-9-9,2022-11-8
2697,167,superhero,F,1.8998179397328925,71.82578193508073,2021-10-16,2022-4-23
2698,10,superhero,F,1.812176224606212,58.74918301012697,2021-9-13,2022-12-8
2699,135,gentil,F,1.9098222090953547,90.42854247823246,2021-6-2,2022-4-14
2700,104,gentil,M,1.5286690270514602,95.72705232422155,2021-11-20,2022-12-3
2701,176,mechant,M,1.5593044781130194,121.1982126062494,2021-8-24,2022-1-19
2702,75,mechant,M,1.8454082248861257,69.4332960726841,2021-12-24,2022-12-15
2703,8,gentil,F,1.6303649443491957,79.38418187109274,2021-8-23,2022-4-26
2704,36,gentil,M,1.7683834266941802,96.7122962278162,2021-7-20,2022-6-16
2705,135,superhero,F,1.7253766849562866,94.43776239675555,2021-8-13,2022-11-6
2706,99,gentil,F,1.5929348459612207,95.09069245957673,2021-10-6,2022-3-7
2707,91,gentil,F,1.5644032486503168,109.17915422248363,2021-3-11,2022-5-16
2708,118,superhero,F,1.8379030671613097,94.58328401310558,2021-6-23,2022-4-2
2709,55,gentil,M,2.185194645683711,88.90627082553242,2021-11-5,2022-4-7
2710,111,mechant,F,1.592334228993083,53.9244761539034,2021-5-4,2022-10-28
2711,31,gentil,M,1.9195382691170515,109.62440711052196,2021-10-26,2022-4-3
2712,78,superhero,F,1.553924476117537,54.31307118480017,2021-2-12,2022-4-4
2713,142,gentil,M,1.9448950169247863,118.81004140484043,2021-12-25,2022-12-2
2714,129,superhero,M,1.563726530504542,85.8223849591148,2021-2-5,2022-8-2
2715,21,superhero,F,1.623532872236857,77.67605132487401,2021-11-11,2022-4-17
2716,36,gentil,F,1.691127488370175,73.98862990915237,2021-5-16,2022-9-9
2717,65,gentil,F,1.968026674542551,72.1502897175831,2021-9-13,2022-4-17
2718,148,gentil,M,1.6922701445170036,94.1848000020073,2021-4-12,2022-2-10
2719,178,gentil,F,1.7737815145786926,47.276661876283846,2021-7-25,2022-10-6
2720,189,gentil,F,1.7926976576993858,88.35585347394591,2021-9-22,2022-7-5
2721,138,mechant,F,1.5184548931810349,47.97310864887059,2021-3-17,2022-11-27
2722,94,mechant,F,1.7176852644633647,46.643432322787824,2021-8-28,2022-6-9
2723,157,gentil,M,2.1488160110688117,100.38005968600763,2021-7-17,2022-1-16
2724,165,mechant,F,1.9819902815661283,73.11553503946271,2021-11-8,2022-1-28
2725,60,superhero,F,1.665093094031469,93.21356305797485,2021-12-13,2022-4-27
2726,150,gentil,M,1.6352946485555768,93.3560768288124,2021-11-24,2022-6-5
2727,190,mechant,M,1.9163617011627232,66.12406757730574,2021-10-17,2022-3-25
2728,136,gentil,F,1.7206883180470944,76.12509345631992,2021-7-10,2022-2-17
2729,110,mechant,F,1.9720574875825578,106.49005374212373,2021-7-27,2022-9-6
2730,118,mechant,M,1.9029936847011604,77.9963209270374,2021-12-23,2022-11-20
2731,111,gentil,F,1.5841658768945999,107.88788624717384,2021-5-1,2022-10-23
2732,33,mechant,F,1.6337909375889779,92.33974819333295,2021-11-28,2022-2-8
2733,94,gentil,F,1.681799060206096,68.88701929238215,2021-3-23,2022-1-13
2734,46,superhero,F,1.8476125994189316,56.31357511932801,2021-12-10,2022-10-1
2735,33,superhero,F,1.9239242423281107,85.91732689085288,2021-12-19,2022-8-16
2736,54,gentil,F,1.5516144002868482,108.52511376283262,2021-12-9,2022-3-8
2737,7,gentil,F,1.6270659359367925,83.21523527508765,2021-6-4,2022-11-22
2738,117,superhero,F,1.564337711961341,91.64800885531568,2021-12-14,2022-7-26
2739,132,gentil,M,2.161043391266507,84.3449362382592,2021-8-15,2022-11-1
2740,144,mechant,F,1.9390174720974622,109.24285609131103,2021-4-24,2022-1-21
2741,187,gentil,M,1.9795704343049214,106.84844251221864,2021-9-28,2022-12-1
2742,104,gentil,F,1.7627659616360538,72.06818805709321,2021-2-9,2022-8-28
2743,146,superhero,F,1.7899261379448808,62.049661838686205,2021-7-15,2022-12-4
2744,7,gentil,M,2.044127302733925,72.90708754796589,2021-2-8,2022-5-13
2745,112,mechant,F,1.8012368413598083,54.40749207685343,2021-10-2,2022-2-2
2746,163,superhero,M,2.0207517589820143,116.22928689073166,2021-7-16,2022-2-13
2747,49,superhero,F,1.947365193865639,100.24954501604944,2021-3-2,2022-10-21
2748,50,mechant,F,1.6548016000659287,49.491901315929894,2021-6-8,2022-5-27
2749,163,superhero,M,1.7985561753905608,78.34370789484903,2021-4-5,2022-2-23
2750,46,gentil,M,2.0225602753885776,83.05416174336476,2021-7-16,2022-3-3
2751,150,superhero,F,1.8368331567358513,64.91980327239311,2021-6-7,2022-3-4
2752,189,gentil,M,2.183246758742902,80.7188240442315,2021-11-19,2022-1-15
2753,9,gentil,M,2.0366005415817834,103.64400454835013,2021-3-22,2022-6-26
2754,76,mechant,F,1.7903658609476234,48.30141571958524,2021-6-6,2022-11-25
2755,187,gentil,M,1.9065089811491456,78.95938240612017,2021-8-2,2022-4-23
2756,169,superhero,F,1.7143824740990938,90.71532620978897,2021-3-7,2022-3-22
2757,91,mechant,M,1.9371201778169789,57.13629123780105,2021-6-12,2022-9-25
2758,61,mechant,M,1.5997334063173534,90.32896681682814,2021-7-9,2022-12-8
2759,160,mechant,M,2.0672722066169107,65.77621275686711,2021-1-20,2022-7-9
2760,29,superhero,M,2.0878353999680215,86.90253768322653,2021-12-7,2022-2-24
2761,7,mechant,M,1.6887321322188302,109.1665265158575,2021-5-12,2022-4-23
2762,6,superhero,M,1.8218505588369303,123.33101681896211,2021-9-6,2022-2-14
2763,150,mechant,M,1.562143507255542,62.00912390460784,2021-10-17,2022-12-6
2764,53,gentil,M,1.6944181529600582,123.02092183710512,2021-3-28,2022-2-21
2765,67,mechant,F,1.8624089151681895,100.62583469959287,2021-3-7,2022-11-24
2766,16,gentil,F,1.559808463939115,92.49210881891844,2021-12-7,2022-1-15
2767,73,gentil,M,2.0647248667101,124.64819876498197,2021-8-15,2022-5-24
2768,140,superhero,M,1.6866523896158472,101.47715864875822,2021-11-21,2022-8-8
2769,29,mechant,M,1.6563733345224718,78.18593423150475,2021-12-7,2022-6-10
2770,150,superhero,F,1.8880409476533653,86.23884443523755,2021-8-20,2022-7-5
2771,148,superhero,F,1.7614356148779793,54.93760477237431,2021-7-21,2022-12-25
2772,188,superhero,M,1.7589463702713815,120.0184938061966,2021-8-17,2022-6-24
2773,132,mechant,M,2.0771748185372356,69.8958968590714,2021-5-24,2022-6-8
2774,37,superhero,F,1.696220816287834,69.00170180115063,2021-4-12,2022-4-10
2775,16,mechant,F,1.9902304774132171,85.30162789286906,2021-12-17,2022-6-1
2776,74,mechant,M,1.9046903781593851,62.09706460249995,2021-3-25,2022-1-19
2777,172,mechant,M,1.8337747438522256,112.63039189618635,2021-10-26,2022-12-21
2778,97,gentil,F,1.6775322476779915,87.65946284490047,2021-8-15,2022-1-11
2779,179,mechant,M,1.9125821807324876,79.34146858804593,2021-8-2,2022-6-14
2780,117,superhero,M,1.5492598488630835,81.65842270980127,2021-1-2,2022-9-8
2781,6,gentil,F,1.7156011173701033,99.31562482432483,2021-2-12,2022-4-28
2782,45,gentil,F,1.7515754456958794,102.67722219298588,2021-6-6,2022-3-4
2783,182,superhero,M,1.765420642784174,98.85906373206835,2021-11-2,2022-12-6
2784,143,mechant,F,1.563234159727609,90.80904527577046,2021-2-18,2022-7-14
2785,173,mechant,M,1.975704952049643,59.70736034870239,2021-12-7,2022-4-6
2786,52,mechant,M,1.7748386185486646,63.593162059274796,2021-11-9,2022-6-24
2787,23,superhero,M,1.854712254586896,55.04175819572614,2021-1-23,2022-7-7
2788,45,gentil,F,1.7407456109696005,75.62102115492064,2021-5-7,2022-2-24
2789,93,superhero,M,2.1693494947927854,70.22777101789526,2021-10-22,2022-3-3
2790,81,superhero,F,1.607094236691182,98.201661449714,2021-8-17,2022-10-2
2791,173,superhero,F,1.5982167990257325,55.51403541526534,2021-7-26,2022-5-18
2792,142,mechant,F,1.6060731919265718,65.9200202795861,2021-4-3,2022-12-16
2793,83,superhero,F,1.7427396396297636,108.33203924643226,2021-2-16,2022-2-27
2794,163,mechant,M,1.8811594227740915,86.32902698252664,2021-5-20,2022-7-6
2795,108,gentil,M,1.5014444495398658,115.07666994666823,2021-11-20,2022-4-23
2796,30,mechant,M,1.800299882197247,121.78837429152054,2021-10-10,2022-9-9
2797,23,mechant,M,1.8471848657223147,55.54701830923253,2021-7-26,2022-10-25
2798,142,mechant,M,1.963442058368097,123.75433084651812,2021-1-1,2022-3-10
2799,3,superhero,F,1.9520162692614478,96.51425109500137,2021-6-5,2022-4-22
2800,36,gentil,F,1.8226486177584669,109.41880808628082,2021-1-21,2022-11-25
2801,193,gentil,F,1.7833208918940568,97.4588656483575,2021-9-28,2022-3-7
2802,167,gentil,M,1.8049899550789288,113.58275340637385,2021-12-11,2022-1-18
2803,125,mechant,M,2.191637031339403,88.20469703041334,2021-8-10,2022-9-13
2804,173,superhero,F,1.8772384147824837,95.13806448083304,2021-8-12,2022-12-7
2805,192,mechant,M,1.9878381401655405,80.8538435969253,2021-4-5,2022-7-12
2806,29,gentil,F,1.507512449160461,89.82142627594169,2021-5-13,2022-10-25
2807,34,superhero,F,1.8111440881893413,75.23228484382736,2021-9-17,2022-3-23
2808,184,superhero,F,1.5808694823127476,61.314771355304835,2021-3-14,2022-6-8
2809,180,superhero,F,1.5314732079713305,70.72025009911562,2021-2-1,2022-11-1
2810,76,superhero,F,1.8979685780941233,64.4706241700667,2021-8-21,2022-7-3
2811,136,gentil,M,2.0116356860434017,92.39144346353702,2021-10-7,2022-12-23
2812,89,mechant,M,2.069394446455788,121.59828362504061,2021-1-18,2022-1-16
2813,79,mechant,F,1.550449042042154,104.0290780441151,2021-3-3,2022-4-12
2814,148,mechant,M,2.166611896979405,98.58399948663117,2021-4-23,2022-9-14
2815,164,mechant,F,1.7891741779427535,59.36089836626083,2021-2-11,2022-7-24
2816,150,superhero,M,1.90466654980084,86.15571510441899,2021-10-4,2022-6-10
2817,192,gentil,F,1.9181634510648682,73.15611946309767,2021-9-7,2022-12-25
2818,10,gentil,F,1.8024836586872057,100.29736237302427,2021-7-19,2022-7-15
2819,24,mechant,M,1.9004565935210869,81.02979178846873,2021-12-28,2022-9-15
2820,102,gentil,F,1.6190592466400608,92.07593989691144,2021-11-3,2022-5-17
2821,60,gentil,F,1.8741604177378082,78.05483404093542,2021-11-23,2022-4-4
2822,112,gentil,F,1.731378747210065,66.04771781689318,2021-6-26,2022-4-2
2823,199,superhero,M,2.0976855584539256,68.2646748283456,2021-9-7,2022-8-23
2824,177,mechant,F,1.5537848866787614,92.08602562654622,2021-2-7,2022-10-19
2825,69,superhero,F,1.9493302123904748,89.84969574427804,2021-11-3,2022-3-23
2826,117,gentil,M,1.9539959115416494,58.818485348473885,2021-10-21,2022-12-24
2827,186,mechant,M,1.9958985014125803,77.75511139677101,2021-11-23,2022-3-5
2828,16,gentil,F,1.9956054238051328,81.34412187657976,2021-10-2,2022-3-3
2829,151,gentil,M,1.5332814607206384,77.9878578668166,2021-11-1,2022-7-27
2830,130,superhero,M,1.8325287357475528,119.15477474993658,2021-7-27,2022-5-19
2831,160,gentil,F,1.8788165626391835,58.48251516423521,2021-5-26,2022-7-12
2832,24,mechant,M,2.116849065447068,78.40256549382259,2021-11-11,2022-8-26
2833,77,superhero,M,1.5603077409950248,56.825975543282546,2021-8-21,2022-2-27
2834,91,superhero,F,1.9162203919217204,75.30089841267774,2021-1-17,2022-2-18
2835,11,mechant,F,1.6102233991624666,97.67143277624362,2021-8-9,2022-8-8
2836,31,superhero,M,1.7352776003149666,65.265627242255,2021-6-7,2022-4-17
2837,109,superhero,M,2.14996274633065,123.12028184767142,2021-6-12,2022-12-11
2838,70,superhero,F,1.8801293020065892,82.44238894034243,2021-1-17,2022-5-7
2839,108,mechant,M,1.9112010176465757,118.21299115347557,2021-2-10,2022-4-22
2840,14,superhero,F,1.5942531092525005,79.78115935156683,2021-12-1,2022-1-14
2841,23,superhero,F,1.6419524148339528,51.559873281655456,2021-3-19,2022-10-2
2842,155,gentil,M,1.7317212235466728,122.07810607819837,2021-2-11,2022-3-19
2843,13,superhero,M,1.5883840537453577,118.38281776862837,2021-1-7,2022-2-23
2844,152,superhero,M,1.8696155466728075,123.85801640158958,2021-9-16,2022-11-1
2845,35,mechant,M,1.9766266556523902,108.38876642853802,2021-12-3,2022-6-18
2846,140,gentil,F,1.7367417246855816,93.74208711985352,2021-7-11,2022-5-24
2847,83,superhero,M,1.6157508956956896,91.57622339799897,2021-2-7,2022-10-6
2848,156,mechant,M,2.1504268948749776,116.23635573416101,2021-8-13,2022-5-15
2849,135,mechant,M,1.8490988519707858,79.71886374446868,2021-8-15,2022-11-11
2850,156,mechant,F,1.7441489297109949,78.79080966668445,2021-10-3,2022-4-12
2851,107,superhero,F,1.530160634850934,53.82382077430449,2021-12-17,2022-3-18
2852,176,gentil,M,1.5655648237976925,84.58508940656759,2021-5-23,2022-1-18
2853,118,gentil,F,1.7025460063274003,69.4886770186304,2021-8-23,2022-9-16
2854,54,gentil,F,1.5530908109465789,106.4091490957113,2021-8-27,2022-12-1
2855,11,superhero,M,2.186539369900526,81.9772301357347,2021-4-13,2022-3-3
2856,103,gentil,F,1.9970277482535579,95.99401831308491,2021-10-26,2022-3-5
2857,62,gentil,F,1.795210765995074,83.71967635289009,2021-11-5,2022-11-4
2858,130,gentil,F,1.8275596750945575,63.95242119137964,2021-9-5,2022-5-13
2859,55,superhero,M,1.8835401818442727,88.13235795057543,2021-7-1,2022-7-27
2860,174,gentil,M,1.8685601171654704,82.2148715694878,2021-6-6,2022-11-15
2861,151,superhero,F,1.527046397547428,46.1753770424422,2021-11-19,2022-2-21
2862,164,superhero,F,1.792617469535192,66.27703655809889,2021-2-15,2022-11-17
2863,5,superhero,F,1.8130142178704798,104.25990070616041,2021-4-12,2022-10-15
2864,44,mechant,M,1.593024936754788,97.11013893584209,2021-7-3,2022-11-2
2865,54,gentil,F,1.8776671711995037,106.17715084050965,2021-12-14,2022-8-13
2866,77,gentil,F,1.5951371181378629,52.880808532025426,2021-2-10,2022-4-8
2867,41,mechant,F,1.9568688291578615,82.6017634680786,2021-1-3,2022-9-19
2868,149,superhero,F,1.5969259251776569,77.7120210480236,2021-6-28,2022-9-13
2869,113,superhero,F,1.5692393163563059,90.24510905172485,2021-5-18,2022-11-21
2870,135,gentil,M,2.1034948561689,108.48005217726461,2021-9-15,2022-10-10
2871,86,superhero,F,1.8376549626738767,96.59310685134778,2021-4-8,2022-4-24
2872,4,superhero,M,1.9686479849781857,111.7987869589615,2021-4-13,2022-12-15
2873,19,superhero,M,1.841876652645278,77.32206499754457,2021-4-9,2022-2-28
2874,112,mechant,M,2.040934991791492,89.64098390770624,2021-12-27,2022-4-17
2875,109,superhero,M,1.5752822063177159,76.52663698446642,2021-9-26,2022-6-2
2876,184,superhero,M,2.00482261613086,81.91017547357995,2021-9-23,2022-4-17
2877,159,mechant,F,1.6722617741713766,104.63397426339519,2021-11-7,2022-5-14
2878,27,gentil,F,1.8540274526743996,83.14522047084597,2021-6-3,2022-10-9
2879,104,superhero,F,1.5708566824312555,79.14380759154449,2021-4-9,2022-3-11
2880,184,superhero,F,1.8980838117955003,102.13328234034924,2021-2-14,2022-11-10
2881,178,gentil,F,1.5047877726563677,93.94363373694839,2021-1-5,2022-7-22
2882,51,mechant,M,1.7503513250554363,110.53330234772329,2021-3-16,2022-10-28
2883,102,gentil,M,1.9810226545101424,115.93592010367749,2021-6-28,2022-12-16
2884,63,mechant,M,2.026287657065724,103.7299946601806,2021-8-26,2022-7-8
2885,183,gentil,M,2.1580093609084785,118.00705872170909,2021-2-24,2022-12-6
2886,159,superhero,M,1.898915367532785,103.51536221992927,2021-9-4,2022-2-13
2887,39,gentil,F,1.7314898408415362,107.21667871368481,2021-10-19,2022-12-12
2888,196,mechant,F,1.9459001320828682,80.84685725267136,2021-5-28,2022-5-19
2889,195,gentil,M,1.5978809268513228,61.979677077344405,2021-8-7,2022-8-13
2890,93,gentil,M,1.5120998879380971,115.77762899071288,2021-9-6,2022-11-16
2891,88,superhero,M,1.8373344202982738,94.38367340536303,2021-2-20,2022-10-20
2892,140,superhero,M,1.7865635446963806,112.2763636127193,2021-12-2,2022-10-27
2893,107,mechant,F,1.9466550960316293,69.12145012403343,2021-5-17,2022-5-8
2894,118,mechant,M,1.5663542879958885,79.19745813426475,2021-5-11,2022-1-10
2895,1,gentil,M,2.1669982156217196,66.37643282626074,2021-2-6,2022-3-28
2896,83,superhero,F,1.7317129382479302,89.8899701394383,2021-10-13,2022-10-2
2897,33,mechant,M,1.741787805548709,77.49046812617011,2021-9-20,2022-4-7
2898,84,superhero,M,1.9363880324845553,87.79382712138515,2021-4-28,2022-11-3
2899,76,superhero,F,1.841224810011455,80.05715967171864,2021-1-11,2022-3-9
2900,38,mechant,M,1.8011743707689498,71.67168531464674,2021-1-19,2022-9-23
2901,16,gentil,F,1.5047805575834474,47.179485506709646,2021-6-2,2022-3-27
2902,145,mechant,M,1.938233864626478,75.82113235706905,2021-9-12,2022-8-23
2903,189,mechant,F,1.9563524568429482,45.26759408977992,2021-5-20,2022-4-27
2904,186,gentil,M,1.7914117720104683,120.22987732928509,2021-12-27,2022-4-14
2905,35,gentil,F,1.8715218270978058,60.052337874324614,2021-5-28,2022-1-2
2906,83,mechant,F,1.5077745901937822,50.32152107790506,2021-7-22,2022-8-16
2907,78,gentil,F,1.68049841621657,52.98801520277824,2021-6-15,2022-7-27
2908,53,superhero,F,1.8655256282442483,61.59561796578496,2021-11-6,2022-9-27
2909,143,mechant,F,1.880504370337978,107.80252352015005,2021-3-27,2022-5-25
2910,187,gentil,F,1.5582354613412028,78.74306572224737,2021-11-4,2022-5-18
2911,93,gentil,F,1.810186240041339,105.46812985032558,2021-7-19,2022-9-8
2912,66,gentil,M,1.5641136533404383,64.86149914917422,2021-8-4,2022-7-18
2913,172,mechant,M,2.094729091810091,108.99678973399116,2021-7-4,2022-10-2
2914,17,mechant,M,2.1446722273308145,88.03107916340116,2021-6-1,2022-7-10
2915,33,mechant,M,1.9027179633323843,89.88773807138509,2021-12-18,2022-7-19
2916,145,mechant,F,1.5579728278808294,49.511234306811225,2021-4-11,2022-4-3
2917,111,mechant,F,1.5258087496240464,96.95147384745177,2021-10-15,2022-3-17
2918,196,mechant,M,2.1915813526990298,88.4046705855757,2021-12-17,2022-6-6
2919,126,superhero,M,2.0477861874317993,84.65953741924166,2021-9-16,2022-4-15
2920,139,mechant,M,1.6471376425433812,59.00600375897465,2021-7-10,2022-1-27
2921,124,gentil,F,1.5603676145387253,102.49735910416395,2021-12-21,2022-4-11
2922,192,superhero,M,1.602982272709097,122.72708097323438,2021-4-27,2022-10-21
2923,152,mechant,M,1.8360349242579086,121.85547098309762,2021-7-27,2022-7-8
2924,166,mechant,F,1.5045446148041868,107.81137792354875,2021-2-9,2022-3-11
2925,172,gentil,M,1.9871436424339777,65.49598920938462,2021-11-19,2022-1-20
2926,161,superhero,F,1.8125836261264667,63.66019049906886,2021-12-6,2022-10-6
2927,120,superhero,F,1.7139169191776134,80.63875375537997,2021-7-6,2022-7-17
2928,125,gentil,F,1.9771445061153208,71.66457313349122,2021-10-22,2022-5-19
2929,125,gentil,F,1.7479400907541907,49.73770981008086,2021-3-22,2022-5-9
2930,44,superhero,M,1.9534522434790698,102.32782253747371,2021-3-12,2022-11-11
2931,77,mechant,F,1.8978877514156025,71.19169634677726,2021-9-19,2022-1-21
